Texts,Labels
"Проект освоения лесов Необходимо доработать проект освоения лесов, привести в соответствие действующему законодательству, внести необходимый правки, подготовить проект для подачи на гос экспертизу, сопроводить до положительного решения экспертизы.",4
Администрирование работы по ведению клиентов в системе PM Разработка и проверка чек листов по ведению клиентов в системе PM  Разработка стратегий управления для клиентов:  - ИП ФЕШИН  - ИП ОРЛОВ  - ИП ЕВСЮТКИН  - ИП ВОЛКОВА  - ИП Гамоля  Контроль работы отдела продаж и сопровождения,4
"Менеджер по запуску кофейни Необходимо оказать поддержу в процессе запуска кофейни. Помочь разобраться с документами, проконсультировать по всем процессам.",4
Рекрутер В поисках рекрутера на проект длительностью 3 месяца. Ставка – ваша.  От вас в ответе нужно резюме и краткое описание вашего опыта.,4
"помощь в упаковке франшизы С опытом упаковать франшизу,наставничество и пару кейсов по строительной тематике",4
"Сделать первичные документы Здравствуйте.  Надо сделать счет, акт выполненных работ, счет фактуры  на ООО с НДС. НЕТ никаких программ. Надо сделать 2 разные организации.  Сфера грузоперевозок.  Могла бы сама но у меня ип ( программа не срабатывает и незнаю как счет фактуры делать).",4
Написать исковое заявление к ЖСК Нужно после предварительного разговора с уточнением деталей ситуации написать иск к ЖСК о предоставлении информации и (возможно отдельный иск) о пересчете коммунальных платежей. Отдельно оплатим консультацию и затем исковое.,4
Представительство в суде Оспаривание ненормативного правового акта ФНС,4
Менеджер проекта Довести проект до конца с программистом. Црм и сайт. Работа на последнем этапе.,4
Нужен бухгалтер 1С Нужно составить выписку за год по тз,4
подготовить аппеляцию по субсидиарке прошли 1 инстанцию в гражданском суде  нужно подготовить аппеляцию по субсидиарке  напишите сроки и цену  спасибо,4
Консультация Консультация по банкротству и жкх,4
"Нужно подобрать более 20 исполнителей Есть два проекта для исполнения которых нужно более 20 исполнителей.  Проекты по аренде недвижимости и продаж оборудования.  Количество исполнителей, более 5-10 операторов со знанием английского  Менеджеров по рекламе 1-3 исполнителей  Русскоговоряшие операторы исполнители 5-10 фрилансеров  График 210 часов за 26 дней.  Оплата высокая, по договору.  Выплата через ФЛ. Наличие ИП или иной формы юрлица желательно.",4
"Разработать таблицу расчета рентабельности проектов digital агентства Просьба не оставлять отклик, если вы не знаете особенности проектной работы. 
 
 Задача: Разработать таблицу расчета рентабельности digital агентства по проектам  + сводный отчет по проектам.
 
 Требования к таблице:
 
 - Возможность автоматического расчета маржинальности и ее сравнения с плановыми показателями.
 - Расчет выручки по договору в человеко-час и сравнение с плановыми данными.
 - Учет различных систем налогообложения и расчет прибыли с учетом налогов и прочих расходов.
 - Возможность быстрого анализа рентабельности проекта и выдача вывода о его результативности.
 - После сдачи кворка все формулы и расчеты должны быть доступны для чтения и редактирования.
 
 Особенности, которые нужно учесть: 
 Схема работы агентства аутсорс (почасовая оплата) + внутренний персонал.
 Разработки сайта длительностью проекта несколько месяцев
 Есть проекты длительные (разовые, но длительностью несколько месяцев. Например, разработка сайтов) и постоянные (маркетинговое сопрововждение)
 
 Стоимость обсуждаема.",4
Помочь добавить позицию на платформе Меркурий Платформа Меркурий Туда нужно добавить позицию мороженное я ИП и у меня свой магазин продуктов,4
"Написание Вакансии на досках объявлений  Вам нужно выбрать такие доски объявлений,чтобы была большая посещаемость и много откликов.Вы должны правильно оформить и опубликовать Вакансию Яндекс Курьер,текст который я сброшу вам.Ваша задача опубликовать на 20-30 досок объявлений эту Вакансию,причём взять самые топ доски объявлений.Я дам вам свою реф ссылку,а вы должны указывать мои контактные данные,чтобы со мной связывались.Также вы тоже обязаны,если вам написали отвечать,и переводить человек ко мне .Вы обязаны следить за откликами на Досках объявлениях и быть на связи.Плачу за качество работы.Вы также можете рекламировать любым источникам трафика мою Вакансию.Правильно оформить Вакансию и текст,без косяков.Если потребуется,псоед размещения подредактировать Какие-то детали.Срок проекта 10-14 дней.Кса закончите,просьба дать аккаунты и профили на досках объявлений,чтобы я мог сам в будущем продвинуть моё объявление,а также проверить,все ли отклики вы проверили и перевели.Также вам нужно будет потом дополнительно разместить ещё на +10 досок объявлений одну Вакансию,это тоже входмь в оплату.Преоплаты не делаю,т.к итак не маленькие деньги за проект отдаю",4
"Оформить и получить выплаты по рождению ребенка Необходимо правильно подать заявления на выплаты, положенные по рождению ребенка. Из условий: оказанные услуги такого формата с наличием результатов.",4
"Платежный календарь День добрый. Ищу финансиста, который внедрит платежный календарь, а так же будет заниматься ведением финансов. У нас небольшое маркетинговое агенство на 10 клиентов.",4
"Защита интеллектуальной собственности Добрый день.  Нужно защитить  - логотип 1 шт (торговая марка или что-то ещё)  - методику , 1 шт (сертификат депонирования на reg)  - текстовые формулировки, слоганы ( авторское право или что-то ещё)    Описание продукта -в переписке  Бюджет – обсуждаем",4
"Срочно ищу технического писателя с навыками бизнес-/системного анализа  
Срочно ищу технического писателя с навыками бизнес-/системного анализа для разработки пакета документов на ПО. 
 
 Документы разные – от общего описания функциональности и инструкции до технического описания архитектуры платежного шлюза. 
 
 Что мне важно:
 1. Вы пишите понятные, простые и внешне-приятные технические документы. 
 2. Вы умеете разговаривать с клиентами так, чтобы получать нужную информацию и оставлять у них приятное впечатление. 
 3. Вы готовы разбираться в вопросах (области, технологии, документы), в которых у вас нет опыта. 
 
 В отклике, пожалуйста:
 1. Пришлите 2-3 примера разработанных вами документов, например, что-то техническое, общее и инструкцию. 
 2. Напишите вашу часовую ставку. 
 3. Напишите сколько времени в день готовы уделять проекту. 
 Отклики без этой информации не рассматриваю.",4
"Юрист по делам об административных правонарушениях Составить документ в суд не возражение ,так как на возражение пришел отказ,так как обращаюсь второй раз по поводу этого же долга ,а данный кредит я не брала",4
"Юрист, представление интересов в суде В сентябре 2023 г. произошло ДТП. Виновник – юр. лицо. Выплата по ОСАГО не покрыла убытки. Чеки все есть, экспертизы точно. Необходимо направить заявление в суд и представить интересы.",4
"Консультация юриста в сфере IT  
            Здравствуйте! Требуется консультация юриста в связи с конфликтной ситуацией по IT-проекту.    Выступаю в роли Исполнителя.    Был разработан веб-сервис для заказчика. Заказчик не доволен качеством работ. Заказчик все оплаты произвел. Требует вернуть деньги. Я признаю, что работа выполнена не наилучшим образом, готов вернуть часть денег. Но моя оценка объема и качества работ сильно расходится с оценками заказчика, поэтому не можем договориться о сумме возврата.    С заказчиком был составлен договор и согласован в переписке в вотсапе. Подписан договор не был. Официально оплат по договору не поступало. Подробного технического задания нет. Подробное обсуждение проекта, хода работ, выполненных этапов велось исключительно в вотсапе.    Заказчик грозится написать заявление в полицию, обвиняя в мошенничестве, а также подать иск в суд, чтобы получить назад деньги.",4
"Договор оказание услуг по поиску клиентов На поиск клиентов для разных сервисов, отчётность, оплата, зафиксировать данные для регистрации и возможность добавления новых сервисов",4
Претензия Добрый день. Оказаны услуги по договору    Клиент в течение месяца не вносит правки и не оплачивает.  Нужна претензия,4
Помощь в вступлении в Реестр стартапов Требуется юрист с релевантным опытом (обязательное условие).  Задача: помощь в вступлении в Реестр стартапов.,4
"Правка договоров. Есть готовые договора, вычитать ,поменять реквизиты и сузить тематику, сферу деятельности,адаптировать под новые задачи . Около 5 договор. Ждём стоимость за договор. Тематика: таможня. Дополнительно договор с самозанятым.",4
"Составить одностраничный договор Добрый день,  Необходимо сделать одностраничный договор, который будет составляться уже после выполнения работ, по которому будет производиться оплата.    Что должно быть обязательно в договоре: что сделано, за сколько, передача авторского права, соблюдение конфиденциальности. Остальное по необходимости.    Авторское право и конфиденциальность на основе двух прошлых договоров, с учётом того, какая специфика работы.    Договор будет составляться в основном с художниками. Например, сделать эскиз, концепт, анимацию, 3Д-модель, 3Д анимацию. Договор может быть с самозанятым или ИП. Желательно сделать внутри одного договора разные варианты (ИП и СЗ), а уже ненужное удалю в зависимости от ИП или СЗ.  Нужно учесть способ взаимодействия, который уже обсуждали в прошлых договорах: подпись через онлайн-сервисы, общение по почте и мессенджерам.",4
специалист по финансированию ооо/ип от10-200млн кредитный специалист по кредитованию ооо/ип от10-200млн,4
"Project manager мобильного/web приложения Вэб приложение в сфере спорта. сейчас находится на этапе подготовки документации и тех-заданий к разработке.  Требования к кандидату.  - Опыт разработки IT-продуктов в направлении WEB и/или ""Мобильные приложения"". Опыт подразумевает: 1) Принятие вводных от заказчика, согласование требований 2) Взаимодействие с аналитиками 3) Конвертация вводных и аналитики в задачи 4) Оценка задач как самостоятельно так и совместно с разработчками 5) Тестирование как самостоятельно так и постановка задач тестировщикам  - Опыт работы с современными методологиями разработки, понимание сильных и слабых сторон. 1) ""Водопад"" 2) Agile/SCRUM 3) Kanban 4) Гибриды  - Опыт разработки как backend так и frontend. Понимание разницы разработки указанных направлений.  - Понимание стека современных технологий: 1) Web. Общее понимание работы Web-приложения (сайт, сеть, интернет, http) 2) Понимание сущности API, REST, XML, SOAP 3) Общее понимание технологий Docker, Kubernetes 4) Общее понимание архитектур/решений для высоконагруженных приложений 5) Понимание различных форм тестирования: Блочное (Unit), Интеграционное, Системное  В отклике укажите проекты над которыми работали в качестве project\product mager, результаты вашей работы.",4
"Доработать финансовую модель Здравствуйте.  Есть финансовая модель со своей номенклатурой, условно открытие кофейни под ключ, там есть свой продуктовый foodcost (пирожное мороженное и тд, все что продается с кофе), нужно вставить еще наш foodcost (молочная продукция), изменить данные по схеме налогообложения на НДС.  Вся финка устраивает, все в ней отлично сделано, нужно немного доработать что бы была более полная картина.    P.S.  Пишите, все поясню и скину номенклатуру.",4
"Описание бизнес процессов **Техническое задание: Описание бизнес-процессов в управляющей компании стоматологической сети**    **Цель:**  Создать подробное описание основных бизнес-процессов в управляющей компании стоматологической сети для обеспечения понимания структуры и функционирования организации.    **Общая информация:**  Управляющая компания управляет тремя стоматологическими клиниками, осуществляя контроль, мониторинг и поддержку их деятельности. Она включает в себя различные подразделения, отвечающие за различные аспекты бизнеса.    **Область применения:**  Описание бизнес-процессов предназначено для внутреннего использования сотрудниками управляющей компании с целью оптимизации операционной деятельности и координации работы различных подразделений.    **Список бизнес-процессов:**  1. **Отдел продаж:**   – Привлечение новых клиентов и партнеров.   – Составление и анализ отчетов о продажах и рыночных тенденциях.   – Взаимодействие с клиентами и партнерами по вопросам сотрудничества.    2. **Бухгалтерия:**   – Ведение бухгалтерского учета и составление финансовой отчетности.   – Расчет заработной платы и налогов.   – Контроль за финансовыми потоками и бюджетирование.    3. **IT:**   – Обеспечение работы информационных систем и сетей.   – Техническая поддержка сотрудников.   – Разработка и внедрение новых IT-решений.    4. **Call-центр:**   – Прием звонков от клиентов и пациентов.   – Организация записи на прием и консультацию.   – Решение проблем и консультация по вопросам, связанным с работой клиник.    5. **Административно-хозяйственная часть:**   – Обеспечение офиса необходимыми ресурсами и оборудованием.   – Управление документооборотом и архивированием.   – Обеспечение безопасности и охраны труда.    6. **Снабжение:**   – Закупка медицинских расходных материалов.   – Взаимодействие с поставщиками и контроль качества поставляемых товаров.   – Оптимизация запасов и управление инвентаризацией.    7. **Склад:**   – Прием, хранение и отгрузка материалов.   – Контроль за оборотом товаров и учетом остатков.   – Организация инвентаризации и учета поступлений.    8. **Курьерская служба:**   – Доставка документов, посылок и медицинских материалов между клиниками и управляющей компанией.   – Организация экспресс-доставки и курьерских услуг.    9. **Управление персоналом:**   – Подбор и найм персонала для клиник.   – Оценка производительности и развитие сотрудников.   – Разработка и внедрение программ мотивации и корпоративной культуры.    10. **Отдел кадров:**   – Ведение кадрового учета и документооборота.   – Разработка и сопровождение кадровых процессов: трудовые договора, отпуска, увольнения и т. д.   – Обучение и развитие сотрудников.    **Требования к документации:**  - Каждый процесс должен быть подробно описан с указанием этапов и ответственных лиц.  - Документация должна быть легко доступна для всех сотрудников управляющей компании.    **Сроки выполнения:**  Документация по описанию бизнес-процессов должна быть завершена в течение 45 дней с момента начала работы.",4
"Создание документов по КДП Необходимо создать документы КДП, а именно, штатное расписание, положение о зп и правила внутреннего распорядка для нового юр лица. Интересует стоимость работы и предполагаемые сроки.",4
"Ведение бухгалтерии сдача нулевой отчетности для ООО Требуется сдавать нулевую отчетность для ООО. Организация зарегистрирована в декабре 2023 года. Полностью пустая, деятельность не ведетеся, находится на 6%.",4
"Установить электронную печать на ПК для ИП Необходимо установить электронную печать ИП на Пк. Есть АниДеск для подключения к ПК.    1.Установите сертификаты ключей проверки электронной подписи:(сертификаты уже скачены)    -Сертификат Головного Удостоверяющего Центра (скачать) в хранилище сертификатов Доверенные корневые центры;  -Сертификаты удостоверяющего центра Минкомсвязи (скачать) и Минцифры (скачать) в хранилище сертификатов Доверенные корневые центры;  -Промежуточный сертификат УЦ Федеральной налоговой службы в хранилище сертификатов    Промежуточные центры сертификации:  скачать для сертификатов, выпущенных до 23:00 17.03.2023;  скачать для сертификатов, выпущенных позднее 23:00 17.03.2023.    -Цепочку КСКПЭП, начиная от КСКПЭП УЦ, непосредственно выдавшего юридическому лицу его КСКПЭП, и до корневого КСКПЭП, последнего в цепочке сертификатов, установить в соответствующие хранилища: Самоподписанный (поле Кому выдан совпадает с полем Кем выдан) квалифицированный сертификат ключа проверки электронной подписи (КСКПЭП) удостоверяющего центра, – в хранилище сертификатов Доверенные корневые центры; Остальные сертификаты цепочки – в хранилище сертификатов Промежуточные центры сертификации;    -КСКПЭП, выданный индивидуальному предпринимателю удостоверяющим центром, аккредитованным в соответствии с требованиями Федерального закона № 63-ФЗ, – в хранилище сертификатов Личные.    2. Выполните дополнительные настройки:(В основном нужно сделать это)    -Установить узлы lkip2.nalog.ru и lkipgost2.nalog.ru в зону надежных узлов;  -Порт 443 должен быть открыт для отправки и приема данных из сети Интернет.",4
"Бухгалтерия аутсорсинг для ип Разовая услуга для ИП или юрлиц  Составить управленческий учет ДС, ПНЛ в эксель",4
"Подбор персонала для агентства недвижимости Нужно набрать сотрудников доя работы в агентстве недвижимости в г. Барнауле: агенты по недвижимости (риелторы) 4 человека, руководитель отдела продаж 1 и офис-менеджер 1",4
"Сдача отчетности по ип (усн) + компании (осно) нулевки Добрый день. Ищу бухгалтера на сдачу отчетности по ИП (3шт) усн – Доходы, 2 компании на ОСНО без деятельности, сдавать нулевые + 1 компания на УСН (доходы) без деятельности, только транспортный налог.",4
Сделать договор оказания рекламных услуг Требуется сделать договор оказания рекламных услуг. Тз предоставим.,4
"Оспорить запись в Бюро кредитных историй Нужно оспорить неправомочные требования банка по компенсации за оплату ими заказчику суммы по банковской гарантии. В рамках 223 ФЗ в 2020 году был заключен договор с заказчиком на поставку и предоставлена БГ от КИВИ банка. Сумма требований всего 10 тр Контракт не сложился, расторгли, заказчик истребовал сумму с банка Банк регрессом эту сумму выставил мне и в 2023 году появился судебный приказ (без решения суда меня не вызывали, претензий не было) Сумма то копеечная, только теперь на моем ИП в Бюро кредитных историй висит клеймо в виде просрочки обязательств на 971 день, из-за этого не получается оформить гос финансирование.",4
"Сделать авансовые платежи по ИП Доброго времени суток, по ИП закрыт 22 год, в апреле сдана декларация. Нужно сделать авансовые платежи за этот год и всё, что необходимо. Плюс добавить новый ОКВЭД.",4
"Подобрать менеджера по продажам Ищем hr специалиста, который поможет подобрать нам менеджеров по продажам  сфера разработка и продвижение сайтов  Оклад + % с продаж + KPI (от 100 000 р доход)  5/2 удаленная работа  Активные продажи + работа с входящим трафиком",4
"составить агентский договор для рекламной фирмы  
            нужно составить агентский договор для рекламного агентства на привлечение лидов. При составлении договора необходимо учесть судебную практику и пр. желательно иметь опыт в подобных вопросах",4
"Настройки и оптимизация кабинетов маркетплейсов ВБ, ОЗ, ЯМ Настройка и оптимизация работы кабинетов маркетплейсов валдберес, озон и я.маркет. повышение продаж  1) Консультация по выбору товара и просчет unit-экономики  2) Оптимизация карточек против конкурентов  3) рекомендации по работе с отзывами  4) настройка кабинета маяк  5) проработка и настройка цен и ссылок конкурентов  6) определение регионов поставок  7) раз в неделю анализ продаж и контроль работы карточек  8) сео-оптимизация, при необходимости запуск продвижения (рекламы сторонних ресурсов)",4
Разработка финансовой модели строительной компании Необходимо разработать финансовую модель на следующий год,4
Отбор и прозвон кандидатов  Требуется на протяжении пока висит вакансия или не найден нужный кандидат на hh проводить: 1. Отбор резюме подходящих предоставленным критериям 2. Обзвон кандидатов 3. Проведение первичного интервью 4. Передача кандидата Заказчику Вакансия - hr менеджер в IT студию.,4
"Создать финансовую модель небольшого стартапа Нужно сделать финансовую модель на английском языке для стартапа. У нас есть разрозненные цифры, нужно все собрать, сбалансировать, чтобы можно было ориентироваться на эту модель. Примерный шаблон прилагаю.",4
Презентация для франшизы Необходимо просчитать финансовую модель и сделать презентацию по франшизе для франчайзи. Также дополнительно разработать бизнес бук. Всю информацию предоставим. Присылайте примеры работ и цены.,4
Консультация онлайн.отказ в предварительном согласовании схемы расположения земельного участка Составить исковое заявление. онлайн консультация .,4
"Сопровождение по получению гранта в Фонде Содействия Инновациям Подготовка к подаче заявки на грант в Фонд содействия инновациям.    Требуется полное сопровождение, подготовка документов, помощь в создании презентации и бизнес-плана. В случае отказа в получении гранта – получение обратной связи с причинами и подача новой заявки.    Обязательно нужны кейсы получения грантов в этом фонде.",4
"Составить проводки, сделать расчёты в фонды Нужна помощи в решении подобных задач",4
Договор передачи исходного кода Разработать договор на передачу исходного кода приложения. С ограничением использования по региональному признаку только на территории Казахстана. Без возможности использования названия визуала продукта. Передает российское ООО физическому лицу.,4
"Подготовить ответ на требование ИФНС Компания на УСН 15%  Пришел запрос от ИФНС- в ходе проведения камеральной налоговой проверки инспекцией выявлены расхождения между суммой расходов за 2023 год, указанных в декларации и суммой расходов согласно выписке по расчетному счету (расходы согласно выписке 120 тыс руб)  Фактически расходы по рас. счету были 420 тр. Но 300 тр были сняты по чековой книжке в течении года.  В Декларации расходы указаны 287 тр за год.    В итоге:  1. Или делать документы о выдаче денег в подотчет директору, который купил в ДНС, ОЗОН 2 ПК и комп. кресла.  2. Соглашаться на расходы 120 тр и подавать исправленные Декларации. И доплачивать налог УСН.",4
"Консультации по построению визуализаций в QlikView Требуется консультация по построению визуализаций в Qlik, в т.ч. по построению линейных графиков с продуктовыми метриками и подсчётом значений скользящим окном (7, 30 дней).   Рассматриваю исполнителей с опытом работы с Qlik от 3х лет с портфолио реалзиованных проектов.  Вне очереди аналитики с подобным опытом из Сбера.",4
"Помогите составить и отправить З-НДФЛ у ИП У ИП розничный магазин, думал что находится на УСН доходы, Сейчас приходят с налоговой письма что необходимо сдать отчетность 3НДФЛ, оказывается ИП на ходится на ОСНО. Помогите сформировать и сдать 3НДФЛ. Что надо сделат, чтоб заплатить минимальный налог",4
"Нужен рекрутер для поиска специалистов 1с Необходим человек, который за фиксированную оплату, будет предоставлять кандидатов нашей компании. Рекрутёр должен обладать собственной базой, собственными методами поиска.  По подробностям кто нам нужен, готов заинтересованному объяснить. Для общего понимания, это разработчики и аналитики 1с, которые работали с ERP",4
"Необходимо просчитать налог и подготовить декларацию ИП 6% без сотрудников Работаю в интернет торговле на маркетплейсах (Wildberries, Ozon) + осуществлял услуги по грузоперевозкам для одной компании. Необходимо просчитать налог и подготовить декларацию, для сдачи ее в налоговую в бумажном виде. Работаю через ИП 6%. Сотрудников нет, работаю один.",4
"Анализ рынка и конкурентов курсов для продуктовых менеджеров Что необходимо сделать:    1. Исследование рынка:   – Изучение образовательных программ и курсов, предлагаемых на рынке для продуктовых менеджеров.   – Анализ тематических областей, покрываемых существующими курсами.   – Определение целевой аудитории каждого курса.   – Сбор информации о ценах, форматах и продвижении конкурирующих курсов.    2. Анализ конкурентов:   – Изучение курсов, предлагаемых конкурентами, включая их содержание, структуру и методики обучения.   – Оценка качества и достоверности материалов, предлагаемых конкурентами.   – Идентификация преимуществ и недостатков конкурирующих курсов.    3. Исследование отзывов и рейтингов:   – Просмотр отзывов о курсах от студентов и экспертов.   – Анализ рейтингов конкурирующих курсов.   – Идентификация общих требований и ожиданий студентов от курсов для продуктовых менеджеров.    4. Подготовка отчета:   – Подготовка полного отчета с анализом и обзором рынка и конкурентов.   – Предоставление рекомендаций по разработке и позиционированию уникальных курсов для продуктовых менеджеров.   – Предоставление информации о конкурентных преимуществах и потенциальных рыночных возможностях.",4
Подготовить документы для открытия ООО Подготовка комплекта документов для открытия ооо,4
"Налоговая консультация криптовалюта Добрый день! Думаю открыть счет на bybit (биржа криптовалютная) и совершать там операции купли-продажи (на бирже). Вопрос - как быть с налогами? нужно ли уведомлять об открытии счета (вроде, нет). Как уведомлять об операциях? Есть (и могут ли быть) проблемы с банками при выводе средств на биржу?",4
"Обжаловать решение ФНС о смене адреса Добрый день,    Ситуация такая, есть ООО, зарегистрирована в Тюмени, директор (в единственном числе) переехала в СПб, естественно перевела фирму в СПб, арендовала офис и подала документы в ФНС СПб, три раза подряд получила отказ, причина одна и та же, ФНС выезжают по адресу, и не находят на месте директора. Директор в офисе не сидит от слова совсем, работа удаленная, за офис платим что бы был. Просили ФНС позвонить, что бы могли приехать и встретить их – ноль реакции, не караулить же их там сутками. Хотим обжаловать решение в вышестоящей инспекции, нужно дать мотивированный ответ. Решение приложил. От вас жду финальную стоимость и сроки.",4
